Candidate_ID,Age,Gender,Education_Level,Position_Applied,Industry,Interview_Round,Interview_Mode,Start_Time,End_Time,Duration_Minutes,Camera_On,Microphone_Clarity,Network_Stability_Score,Technical_Questions_Answered,Behavioral_Questions_Answered,Coding_Test_Score,Eye_Contact_Score,Body_Language_Score,Speech_Speed_WPM,Filler_Words_Used,Confidence_Score,Response_Relevance_Score,Interviewer_Rating,Background_Noise_Level,Follow_Up_Questions_Asked,Dressing_Appropriateness,Time_Management_Score,Final_Recommendation,Offer_Extended
C2137,24,Non-binary,PhD,UI/UX Designer,Education,Managerial,Google Meet,10:30,11:00,27,Yes,Moderate,0.3,2,4,89,9,3,129,10,4,7,3.17,High,1,Casual,3,Reject,Yes
C2138,31,Male,Bachelors,Software Engineer,Education,HR,Google Meet,15:30,12:45,52,Yes,Poor,5.62,7,4,17,7,8,131,11,8,7,4.98,Low,0,Casual,8,Hold,Yes
C2139,30,Male,Masters,Software Engineer,Education,Managerial,Google Meet,10:30,16:00,22,No,Moderate,6.7,9,2,90,8,7,93,10,7,2,2.51,Low,2,Formal,5,Hold,No
C2140,30,Female,Bachelors,Project Manager,Education,Technical,Teams,09:00,14:45,42,Yes,Poor,8.25,4,4,19,6,8,157,4,7,8,4.2,Medium,2,Formal,2,Reject,No
C2141,27,Non-binary,Masters,Software Engineer,Finance,Technical,Teams,14:00,16:00,27,No,Moderate,6.01,1,4,5,5,4,133,0,5,3,2.53,Low,2,Casual,9,Proceed,Yes
C2142,29,Female,PhD,Data Analyst,Tech,HR,Zoom,15:30,12:45,39,No,Clear,6.35,2,1,80,7,6,124,2,7,2,1.5,High,1,Semi-Formal,5,Hold,Yes
C2143,22,Non-binary,Masters,UI/UX Designer,Finance,Final,Skype,10:30,09:30,49,No,Clear,1.52,9,3,29,4,6,94,10,6,2,4.37,Medium,0,Semi-Formal,6,Reject,No
C2144,31,Male,Bachelors,Data Analyst,Education,HR,Skype,14:00,09:30,30,No,Clear,0.62,8,3,15,5,8,101,17,8,1,3.63,High,0,Casual,7,Reject,No
C2145,31,Non-binary,Bachelors,Software Engineer,Healthcare,Managerial,Zoom,09:00,12:45,39,Yes,Moderate,1.02,7,3,24,6,9,119,1,1,1,1.53,Low,1,Casual,1,Hold,Yes
C2146,32,Male,PhD,Software Engineer,Education,Technical,Zoom,10:30,09:30,21,No,Clear,2.3,1,4,50,9,6,90,19,9,7,2.74,Low,0,Semi-Formal,3,Proceed,Yes
C2147,29,Male,Bachelors,Data Analyst,Tech,Final,Zoom,12:00,11:00,53,Yes,Poor,4.47,7,3,15,2,5,150,8,7,9,1.9,High,0,Formal,4,Hold,No
C2148,30,Female,PhD,Data Analyst,Consulting,HR,Skype,15:30,16:00,36,Yes,Clear,3.93,0,1,69,7,9,116,15,4,6,3.67,Low,0,Formal,2,Proceed,No
C2149,22,Male,PhD,UI/UX Designer,Consulting,Managerial,Google Meet,14:00,11:00,34,Yes,Clear,3.01,0,3,36,5,4,158,10,2,8,2.86,Low,1,Formal,8,Reject,Yes
C2150,27,Female,Bachelors,Data Analyst,Education,Technical,Teams,10:30,14:45,20,Yes,Clear,8.88,9,2,63,2,1,91,16,7,3,2.19,High,0,Semi-Formal,4,Proceed,Yes
C2151,25,Non-binary,PhD,Software Engineer,Tech,Technical,Teams,14:00,12:45,24,No,Poor,0.88,2,4,70,2,9,92,2,8,2,3.23,Low,1,Formal,8,Proceed,No
C2152,24,Non-binary,Bachelors,UI/UX Designer,Finance,Managerial,Teams,15:30,16:00,53,No,Clear,1.44,4,2,59,2,5,104,0,6,2,4.62,Medium,1,Semi-Formal,2,Reject,Yes
C2153,27,Male,Masters,UI/UX Designer,Tech,Managerial,Teams,12:00,12:45,24,Yes,Poor,4.35,8,0,95,8,7,91,0,5,1,2.66,Low,2,Formal,1,Reject,No
C2154,34,Female,PhD,Data Analyst,Education,Managerial,Skype,10:30,12:45,59,Yes,Moderate,1.3,3,4,54,3,6,94,9,3,7,4.86,Medium,0,Casual,1,Reject,No
C2155,21,Female,Masters,Software Engineer,Finance,HR,Google Meet,15:30,11:00,27,No,Moderate,1.56,7,2,51,6,3,138,14,1,9,3.85,Low,1,Casual,5,Hold,No
C2156,23,Male,Masters,UI/UX Designer,Consulting,Technical,Skype,09:00,09:30,23,No,Poor,9.67,6,0,55,7,7,135,7,3,3,3.41,Low,1,Formal,5,Proceed,No
C2157,22,Female,PhD,Software Engineer,Education,HR,Zoom,10:30,09:30,31,No,Clear,4.94,2,1,16,6,7,142,9,4,4,1.24,High,2,Casual,3,Hold,No
C2158,22,Non-binary,Bachelors,Software Engineer,Consulting,Managerial,Teams,09:00,16:00,55,No,Moderate,1.05,8,2,26,7,7,132,18,8,2,4.24,Low,0,Casual,3,Reject,Yes
C2159,34,Female,Bachelors,Software Engineer,Education,HR,Skype,12:00,16:00,49,No,Poor,0.52,5,3,2,4,3,129,16,8,8,3.69,Medium,0,Casual,5,Proceed,Yes
C2160,25,Non-binary,Masters,Data Analyst,Finance,Managerial,Teams,12:00,16:00,38,Yes,Poor,7.35,3,1,91,8,3,133,0,9,9,1.51,Low,1,Casual,1,Hold,No
C2161,33,Female,Bachelors,Project Manager,Tech,HR,Skype,10:30,14:45,41,No,Moderate,3.85,3,1,97,5,2,110,4,2,5,1.04,Medium,0,Formal,5,Hold,Yes
C2162,30,Non-binary,PhD,UI/UX Designer,Consulting,HR,Teams,14:00,09:30,47,Yes,Moderate,2.85,4,0,28,1,5,119,0,1,3,4.74,Medium,0,Formal,7,Proceed,Yes
C2163,22,Male,Masters,UI/UX Designer,Finance,Final,Zoom,14:00,14:45,49,Yes,Poor,6.88,1,2,3,4,5,93,11,4,1,1.79,Low,0,Formal,8,Hold,Yes
C2164,33,Non-binary,Bachelors,UI/UX Designer,Consulting,Managerial,Skype,14:00,16:00,25,No,Poor,6.99,4,3,26,1,4,150,1,7,1,2.69,Low,1,Formal,7,Reject,Yes
C2165,23,Non-binary,Bachelors,Project Manager,Healthcare,HR,Teams,14:00,11:00,39,No,Clear,3.6,7,4,83,6,9,129,3,3,4,2.68,High,1,Semi-Formal,8,Proceed,Yes
C2166,27,Non-binary,Masters,UI/UX Designer,Finance,Managerial,Skype,15:30,16:00,34,Yes,Clear,9.51,8,4,75,6,2,122,12,9,2,1.34,Medium,0,Formal,5,Proceed,Yes
C2167,22,Male,Bachelors,Project Manager,Finance,Final,Skype,10:30,11:00,27,Yes,Moderate,4.0,3,2,98,3,1,126,8,5,4,4.22,Medium,0,Semi-Formal,8,Proceed,Yes
C2168,24,Male,Bachelors,Data Analyst,Tech,Technical,Skype,14:00,09:30,56,No,Moderate,3.8,3,2,73,6,9,97,18,2,9,3.41,Medium,0,Semi-Formal,1,Hold,No
C2169,22,Female,Masters,Data Analyst,Tech,Technical,Zoom,12:00,12:45,47,No,Moderate,7.78,7,0,13,7,4,121,8,3,3,3.14,High,1,Casual,9,Hold,Yes
C2170,28,Male,Masters,Software Engineer,Education,Technical,Google Meet,10:30,12:45,30,Yes,Clear,8.16,2,4,55,4,4,114,14,6,1,4.45,Medium,2,Semi-Formal,1,Reject,No
C2171,32,Non-binary,PhD,UI/UX Designer,Tech,Technical,Skype,14:00,16:00,25,No,Poor,2.87,2,3,21,7,8,96,14,7,1,4.64,Medium,0,Semi-Formal,9,Proceed,Yes
C2172,33,Non-binary,Masters,UI/UX Designer,Education,Technical,Teams,09:00,09:30,46,No,Poor,6.89,0,3,23,1,7,106,2,9,4,1.51,Medium,2,Semi-Formal,3,Hold,Yes
C2173,26,Male,Masters,UI/UX Designer,Tech,HR,Zoom,10:30,11:00,30,Yes,Moderate,6.39,5,3,89,9,1,128,1,5,9,3.75,Medium,0,Semi-Formal,3,Hold,No
C2174,28,Female,Masters,Project Manager,Tech,Technical,Zoom,14:00,12:45,38,Yes,Poor,0.34,1,0,10,3,3,155,15,5,3,2.07,High,0,Formal,2,Proceed,Yes
C2175,26,Non-binary,PhD,Data Analyst,Education,Technical,Skype,15:30,12:45,31,Yes,Clear,1.95,9,3,83,6,6,117,9,6,4,4.12,Medium,0,Casual,6,Hold,Yes
C2176,31,Non-binary,Masters,Software Engineer,Healthcare,Final,Teams,09:00,09:30,36,Yes,Poor,1.01,3,3,71,9,6,105,5,5,4,1.47,Medium,2,Casual,7,Proceed,No
C2177,21,Non-binary,Masters,Software Engineer,Finance,Final,Skype,09:00,11:00,27,Yes,Clear,8.85,8,4,28,2,6,125,7,9,4,1.75,Low,1,Formal,9,Proceed,Yes
C2178,29,Female,Masters,Software Engineer,Education,HR,Teams,12:00,12:45,50,No,Clear,9.56,9,3,72,3,6,134,7,9,4,1.85,Low,1,Casual,5,Reject,Yes
C2179,29,Male,Masters,UI/UX Designer,Healthcare,Technical,Zoom,14:00,09:30,38,No,Clear,8.25,9,2,37,7,8,118,14,5,4,3.49,High,1,Casual,4,Proceed,Yes
C2180,33,Non-binary,PhD,UI/UX Designer,Tech,Technical,Teams,14:00,09:30,39,Yes,Clear,3.11,6,2,69,7,7,118,13,1,4,3.67,Medium,2,Casual,2,Reject,No
C2181,25,Non-binary,Bachelors,Software Engineer,Education,Final,Skype,10:30,14:45,21,No,Clear,8.6,7,1,91,7,3,108,4,7,5,4.67,Medium,1,Semi-Formal,7,Hold,No
C2182,30,Male,PhD,Software Engineer,Healthcare,Final,Google Meet,12:00,09:30,25,No,Clear,0.58,1,0,89,9,4,147,15,9,7,1.3,High,0,Casual,4,Proceed,Yes
C2183,31,Female,Bachelors,Software Engineer,Healthcare,HR,Skype,09:00,12:45,46,No,Moderate,6.85,2,4,8,5,3,157,1,4,2,3.74,Medium,0,Formal,2,Hold,Yes
C2184,27,Male,Bachelors,Data Analyst,Finance,HR,Zoom,15:30,11:00,37,No,Clear,1.24,0,1,44,7,9,104,15,1,4,1.05,Low,2,Casual,7,Proceed,Yes
C2185,23,Male,PhD,UI/UX Designer,Tech,Final,Zoom,14:00,09:30,39,Yes,Poor,0.13,2,1,25,7,5,111,10,1,7,3.04,Medium,1,Casual,7,Hold,No
C2186,22,Female,Bachelors,Software Engineer,Consulting,Managerial,Teams,09:00,12:45,28,Yes,Poor,1.75,3,0,88,9,9,142,9,8,9,2.84,High,1,Formal,8,Reject,Yes
C2187,31,Male,Masters,UI/UX Designer,Healthcare,Final,Skype,14:00,14:45,22,No,Moderate,9.63,1,0,51,7,7,112,14,3,5,1.18,Low,2,Casual,4,Hold,Yes
C2188,28,Female,Masters,Data Analyst,Education,Managerial,Zoom,14:00,11:00,59,No,Moderate,7.54,6,1,5,4,1,153,14,2,5,1.75,High,0,Formal,2,Reject,Yes
C2189,23,Male,PhD,Data Analyst,Tech,Managerial,Teams,15:30,16:00,57,Yes,Clear,5.18,2,3,20,6,9,142,12,6,8,4.21,High,2,Casual,2,Proceed,No
C2190,22,Female,Bachelors,Project Manager,Consulting,HR,Teams,15:30,16:00,37,Yes,Poor,9.37,5,2,59,6,2,130,13,2,7,2.22,High,0,Casual,3,Proceed,No
C2191,27,Male,Masters,Project Manager,Consulting,Final,Teams,15:30,09:30,31,No,Clear,4.16,1,1,58,2,2,134,10,4,3,2.93,High,0,Formal,2,Proceed,Yes
C2192,34,Male,PhD,UI/UX Designer,Consulting,Managerial,Skype,10:30,16:00,38,Yes,Clear,0.4,1,0,20,4,4,135,14,1,2,2.58,Low,0,Casual,2,Hold,Yes
C2193,33,Male,PhD,UI/UX Designer,Healthcare,HR,Zoom,15:30,11:00,45,No,Clear,5.95,5,1,90,8,6,99,15,8,6,1.74,Medium,0,Semi-Formal,2,Proceed,No
C2194,29,Male,Bachelors,UI/UX Designer,Finance,Final,Teams,15:30,11:00,52,Yes,Moderate,8.28,3,2,10,1,6,119,17,8,5,4.76,Medium,1,Semi-Formal,3,Hold,Yes
C2195,26,Male,Bachelors,Software Engineer,Consulting,Final,Skype,15:30,12:45,52,No,Clear,2.86,1,4,19,8,9,159,6,9,9,1.21,High,1,Casual,5,Hold,No
C2196,34,Female,PhD,UI/UX Designer,Consulting,Technical,Teams,15:30,16:00,25,No,Clear,3.17,7,2,16,7,9,124,13,4,8,2.85,Low,2,Formal,1,Reject,Yes
C2197,22,Non-binary,Bachelors,UI/UX Designer,Education,Final,Teams,12:00,16:00,28,Yes,Moderate,6.72,6,4,97,7,4,138,19,1,3,2.35,Low,2,Semi-Formal,2,Reject,No
C2198,22,Female,Masters,Software Engineer,Consulting,Managerial,Teams,10:30,12:45,29,No,Poor,8.04,6,0,50,6,5,115,9,6,7,3.67,Medium,1,Casual,7,Hold,Yes
C2199,21,Non-binary,PhD,Project Manager,Tech,Technical,Teams,14:00,16:00,46,Yes,Poor,4.34,6,4,63,5,3,157,9,4,2,3.59,High,0,Semi-Formal,5,Reject,No
C2200,29,Non-binary,PhD,Software Engineer,Finance,Final,Zoom,10:30,16:00,36,Yes,Moderate,0.89,3,3,54,6,5,98,18,1,6,3.79,High,1,Semi-Formal,4,Hold,No
C2201,24,Male,PhD,Data Analyst,Finance,HR,Skype,10:30,11:00,39,Yes,Clear,7.47,7,1,85,1,7,92,6,5,1,3.0,High,2,Semi-Formal,4,Hold,No
C2202,32,Male,PhD,Data Analyst,Consulting,Final,Teams,10:30,16:00,32,No,Clear,4.27,2,1,15,1,2,124,5,4,9,1.44,Low,0,Casual,1,Reject,No
C2203,24,Male,Masters,UI/UX Designer,Healthcare,HR,Google Meet,15:30,16:00,50,Yes,Poor,9.1,3,3,84,3,2,131,0,1,2,3.01,Medium,1,Casual,9,Hold,Yes
C2204,33,Female,Bachelors,UI/UX Designer,Healthcare,Final,Google Meet,10:30,16:00,36,No,Clear,2.53,4,2,76,5,1,116,8,7,7,4.52,High,1,Semi-Formal,8,Hold,No
C2205,30,Non-binary,Bachelors,UI/UX Designer,Consulting,HR,Google Meet,12:00,14:45,30,No,Clear,4.63,0,0,97,9,2,121,10,2,4,2.32,Medium,0,Casual,9,Reject,No
C2206,24,Female,Bachelors,Software Engineer,Consulting,Final,Zoom,14:00,16:00,46,No,Clear,7.08,8,3,53,5,5,98,4,6,5,4.54,Low,0,Semi-Formal,6,Hold,No
C2207,33,Male,Bachelors,Project Manager,Healthcare,Technical,Skype,10:30,14:45,32,No,Moderate,2.45,2,1,53,3,9,156,16,2,3,3.81,High,2,Casual,9,Hold,Yes
C2208,21,Non-binary,Bachelors,Software Engineer,Consulting,Technical,Skype,14:00,14:45,59,Yes,Clear,2.27,0,4,55,5,5,98,10,5,2,4.79,Medium,2,Formal,8,Proceed,Yes
C2209,32,Female,PhD,UI/UX Designer,Education,Technical,Zoom,09:00,16:00,55,Yes,Clear,7.29,0,2,6,2,9,116,17,2,1,2.95,High,2,Formal,8,Proceed,No
C2210,30,Female,Bachelors,Project Manager,Education,Final,Zoom,09:00,12:45,34,No,Moderate,1.8,0,2,95,6,2,121,17,9,7,2.12,High,0,Casual,9,Hold,No
C2211,34,Female,PhD,Data Analyst,Consulting,Managerial,Zoom,10:30,16:00,41,No,Poor,1.19,7,3,12,7,6,154,4,1,9,1.29,Low,2,Formal,9,Reject,Yes
C2212,31,Male,Bachelors,Project Manager,Healthcare,HR,Teams,12:00,14:45,44,No,Moderate,2.59,5,1,95,1,1,111,7,2,1,1.03,High,1,Casual,1,Proceed,Yes
C2213,33,Male,Masters,Project Manager,Education,Technical,Google Meet,09:00,16:00,38,Yes,Moderate,8.2,6,1,82,7,1,139,6,8,4,4.62,Low,2,Casual,4,Hold,Yes
C2214,34,Non-binary,Masters,Software Engineer,Healthcare,Managerial,Google Meet,09:00,12:45,48,Yes,Moderate,8.64,5,0,87,8,3,91,14,9,6,3.26,Low,1,Casual,1,Hold,No
C2215,28,Non-binary,Masters,Project Manager,Consulting,Technical,Teams,12:00,12:45,42,Yes,Clear,1.04,0,0,43,2,5,115,19,1,1,1.43,High,1,Semi-Formal,6,Hold,Yes
C2216,33,Non-binary,Bachelors,Project Manager,Consulting,HR,Zoom,15:30,09:30,38,No,Poor,1.1,3,3,39,3,7,102,1,3,5,2.4,Medium,0,Casual,2,Hold,Yes
C2217,29,Female,Bachelors,Data Analyst,Consulting,Managerial,Teams,10:30,11:00,22,No,Clear,8.37,5,3,68,3,7,97,14,4,6,3.34,Low,1,Semi-Formal,7,Hold,No
C2218,29,Non-binary,Bachelors,Project Manager,Education,Managerial,Google Meet,09:00,16:00,38,Yes,Moderate,9.46,8,1,27,1,1,152,0,5,8,4.69,Low,0,Casual,9,Hold,Yes
C2219,29,Male,Bachelors,Software Engineer,Finance,Managerial,Skype,12:00,09:30,32,No,Clear,4.8,5,3,80,9,2,141,7,1,3,3.96,Low,0,Semi-Formal,4,Proceed,Yes
C2220,26,Male,Bachelors,Data Analyst,Finance,Managerial,Zoom,09:00,09:30,52,Yes,Poor,8.49,5,2,39,8,1,110,19,5,4,2.68,High,1,Casual,8,Hold,No
C2221,32,Male,Masters,Project Manager,Finance,Managerial,Teams,14:00,09:30,43,Yes,Poor,8.89,2,4,93,3,1,146,10,7,6,1.16,Medium,0,Formal,4,Reject,No
C2222,27,Female,Bachelors,UI/UX Designer,Education,Managerial,Google Meet,09:00,12:45,57,No,Moderate,3.61,3,1,61,5,4,114,14,1,7,3.57,Medium,1,Formal,3,Hold,No
C2223,21,Female,PhD,Project Manager,Healthcare,Final,Google Meet,14:00,16:00,54,Yes,Moderate,5.05,6,2,58,4,1,113,17,3,8,2.46,Medium,1,Semi-Formal,4,Proceed,No
C2224,31,Female,Bachelors,Data Analyst,Finance,HR,Zoom,15:30,16:00,52,No,Clear,5.71,1,4,49,9,4,141,12,8,8,1.28,High,2,Casual,6,Reject,Yes
C2225,25,Male,Masters,Project Manager,Finance,HR,Skype,12:00,16:00,21,No,Clear,7.75,8,1,10,5,3,135,18,4,3,4.32,Low,1,Formal,5,Proceed,Yes
C2226,26,Male,Masters,Data Analyst,Tech,Managerial,Skype,15:30,14:45,38,Yes,Moderate,4.59,2,1,14,2,7,127,14,2,1,4.75,High,1,Casual,7,Proceed,No
C2227,33,Male,Bachelors,Data Analyst,Consulting,HR,Google Meet,14:00,11:00,58,No,Moderate,5.07,7,1,99,2,9,152,12,3,4,3.1,Medium,0,Semi-Formal,2,Reject,No
C2228,28,Non-binary,Bachelors,Software Engineer,Finance,HR,Google Meet,09:00,14:45,52,No,Moderate,0.75,2,2,59,1,6,126,14,7,2,1.46,High,0,Formal,6,Reject,Yes
C2229,21,Non-binary,Bachelors,Project Manager,Finance,Technical,Teams,15:30,12:45,46,No,Poor,0.54,1,1,9,5,5,159,17,7,3,2.61,Medium,0,Semi-Formal,9,Reject,Yes
C2230,28,Male,Masters,UI/UX Designer,Healthcare,Technical,Google Meet,14:00,09:30,21,Yes,Moderate,7.4,0,3,19,5,5,136,6,8,7,1.31,High,0,Semi-Formal,1,Proceed,Yes
C2231,27,Female,Masters,Data Analyst,Consulting,Final,Teams,15:30,09:30,52,No,Poor,4.82,1,3,29,3,8,118,19,7,1,4.21,High,0,Semi-Formal,4,Proceed,Yes
C2232,22,Non-binary,Bachelors,Data Analyst,Education,Technical,Google Meet,14:00,14:45,26,Yes,Clear,0.9,9,2,34,5,2,104,4,3,5,3.16,Medium,1,Semi-Formal,7,Hold,No
C2233,33,Non-binary,Masters,Software Engineer,Education,Managerial,Skype,09:00,12:45,29,No,Moderate,2.41,5,2,98,8,9,96,6,2,2,2.57,Low,2,Semi-Formal,4,Hold,No
C2234,27,Male,Masters,Software Engineer,Tech,Technical,Zoom,15:30,11:00,47,No,Moderate,6.77,4,1,95,3,1,111,3,8,7,3.92,Low,2,Semi-Formal,2,Proceed,No
C2235,24,Female,Bachelors,Software Engineer,Healthcare,HR,Teams,12:00,11:00,44,No,Poor,5.05,6,3,58,4,4,121,3,4,4,4.35,Low,2,Formal,6,Reject,No
C2236,30,Male,Bachelors,Data Analyst,Healthcare,Final,Google Meet,15:30,09:30,50,No,Moderate,7.94,0,1,50,3,9,131,3,8,5,4.13,Low,0,Semi-Formal,4,Proceed,No
C2237,30,Male,Masters,UI/UX Designer,Consulting,Final,Zoom,14:00,09:30,32,No,Moderate,3.93,6,4,57,6,5,152,17,2,5,4.28,Medium,2,Casual,1,Hold,Yes
C2238,31,Female,Bachelors,Data Analyst,Healthcare,Technical,Google Meet,10:30,16:00,50,No,Poor,1.15,1,1,11,7,4,90,11,8,8,4.47,Low,1,Casual,4,Hold,No
C2239,26,Male,Bachelors,Software Engineer,Tech,Managerial,Teams,09:00,14:45,48,No,Clear,2.68,1,3,45,7,8,93,8,8,2,2.87,High,0,Semi-Formal,8,Hold,No
C2240,29,Non-binary,Masters,Software Engineer,Consulting,Managerial,Zoom,15:30,09:30,59,No,Poor,1.1,6,2,6,2,6,96,8,6,5,3.64,Low,1,Formal,7,Reject,No
C2241,24,Female,PhD,Software Engineer,Healthcare,Final,Skype,14:00,12:45,28,Yes,Poor,4.8,5,4,63,7,4,153,7,7,4,3.36,High,2,Formal,1,Hold,No
C2242,30,Non-binary,PhD,Software Engineer,Healthcare,Final,Skype,12:00,11:00,50,Yes,Clear,4.74,0,3,17,1,7,156,1,7,1,1.51,High,1,Formal,8,Hold,No
C2243,22,Male,PhD,Data Analyst,Finance,HR,Zoom,09:00,11:00,48,No,Moderate,0.74,1,2,27,2,5,101,17,3,1,1.96,Low,1,Semi-Formal,4,Hold,No
C2244,29,Female,Masters,Software Engineer,Finance,Final,Google Meet,09:00,12:45,23,No,Clear,1.91,2,0,10,2,9,93,16,1,8,1.69,High,0,Casual,5,Hold,Yes
C2245,32,Non-binary,PhD,UI/UX Designer,Tech,HR,Teams,12:00,11:00,36,No,Moderate,9.7,2,4,97,8,1,100,12,8,2,3.6,Low,0,Formal,9,Reject,Yes
C2246,21,Non-binary,PhD,UI/UX Designer,Finance,Technical,Skype,12:00,14:45,36,No,Moderate,9.83,0,1,34,3,7,155,19,6,7,4.45,High,2,Formal,4,Proceed,Yes
C2247,26,Non-binary,Masters,Data Analyst,Healthcare,Final,Teams,14:00,12:45,38,Yes,Moderate,3.43,2,2,75,5,6,147,13,6,6,4.03,Medium,2,Casual,2,Proceed,No
C2248,27,Female,Bachelors,Software Engineer,Finance,Technical,Teams,15:30,16:00,22,Yes,Clear,1.45,1,1,75,4,1,106,14,7,5,2.51,Low,1,Formal,6,Proceed,No
C2249,28,Non-binary,Masters,Project Manager,Healthcare,Technical,Teams,09:00,11:00,52,Yes,Moderate,1.88,4,1,14,5,6,108,16,9,7,3.63,Low,1,Formal,5,Proceed,Yes
C2250,24,Female,Bachelors,Project Manager,Consulting,Managerial,Zoom,10:30,14:45,56,No,Moderate,0.81,5,2,53,7,6,105,2,7,7,2.64,High,1,Semi-Formal,5,Proceed,Yes
C2251,21,Non-binary,Bachelors,Data Analyst,Finance,Technical,Teams,12:00,09:30,37,Yes,Moderate,0.85,0,0,39,9,9,108,9,3,1,2.1,Medium,0,Semi-Formal,4,Hold,No
C2252,21,Female,Bachelors,Software Engineer,Tech,Technical,Skype,12:00,12:45,40,No,Poor,1.93,2,4,18,2,7,155,12,8,5,4.57,Medium,2,Semi-Formal,5,Reject,Yes
C2253,21,Non-binary,PhD,UI/UX Designer,Education,HR,Google Meet,09:00,09:30,43,Yes,Clear,4.7,2,0,39,8,1,139,9,7,8,1.82,High,0,Formal,5,Proceed,Yes
C2254,23,Female,Masters,Software Engineer,Healthcare,Final,Teams,12:00,16:00,35,Yes,Poor,7.13,7,3,52,6,4,112,15,5,9,3.54,High,1,Casual,2,Proceed,No
C2255,29,Male,Bachelors,UI/UX Designer,Tech,Managerial,Skype,12:00,09:30,50,No,Moderate,1.58,3,0,9,8,5,124,11,7,6,4.0,Low,2,Casual,6,Reject,Yes
C2256,34,Female,Masters,UI/UX Designer,Healthcare,Final,Skype,15:30,11:00,22,No,Poor,4.17,4,0,71,8,3,99,13,9,8,3.47,Low,0,Formal,1,Proceed,Yes
C2257,26,Female,Masters,UI/UX Designer,Healthcare,Managerial,Zoom,14:00,11:00,36,No,Poor,0.86,6,0,21,9,9,124,2,7,8,1.48,Low,2,Semi-Formal,3,Hold,No
C2258,27,Non-binary,Masters,UI/UX Designer,Consulting,Final,Skype,14:00,11:00,52,No,Moderate,6.22,5,1,20,6,8,139,15,5,4,2.08,Low,0,Casual,4,Reject,Yes
C2259,34,Non-binary,Bachelors,UI/UX Designer,Healthcare,HR,Google Meet,12:00,11:00,26,Yes,Moderate,4.31,3,1,19,7,5,140,16,6,9,1.06,Medium,2,Formal,8,Hold,Yes
C2260,27,Male,PhD,UI/UX Designer,Education,Managerial,Skype,10:30,12:45,59,No,Poor,7.99,7,2,68,2,4,148,16,7,3,4.03,Medium,0,Casual,1,Hold,No
C2261,22,Male,Bachelors,UI/UX Designer,Education,HR,Zoom,12:00,14:45,41,Yes,Poor,8.82,6,1,0,1,2,129,0,3,5,1.74,High,2,Semi-Formal,3,Reject,No
C2262,31,Non-binary,Masters,Software Engineer,Education,HR,Skype,10:30,11:00,26,Yes,Moderate,2.43,4,2,26,4,7,129,8,5,1,4.42,Low,2,Semi-Formal,7,Hold,No
C2263,26,Male,PhD,UI/UX Designer,Tech,HR,Teams,10:30,16:00,52,No,Poor,4.01,9,0,35,1,7,118,3,9,6,1.66,High,2,Casual,9,Reject,Yes
C2264,29,Male,PhD,Software Engineer,Consulting,Technical,Skype,10:30,16:00,24,Yes,Moderate,4.97,0,1,32,9,5,102,5,1,9,2.49,Low,2,Formal,5,Hold,No
C2265,24,Male,PhD,Project Manager,Tech,Final,Zoom,10:30,11:00,32,Yes,Clear,9.96,1,1,89,4,7,149,19,6,6,1.57,Low,1,Casual,5,Hold,Yes
C2266,33,Female,Masters,Data Analyst,Tech,Technical,Teams,09:00,14:45,49,Yes,Clear,9.16,2,3,62,1,5,105,7,8,8,3.13,High,1,Semi-Formal,5,Reject,Yes
C2267,28,Female,Bachelors,Project Manager,Education,Managerial,Google Meet,12:00,16:00,29,No,Poor,9.7,0,4,13,1,3,115,1,4,2,3.38,Low,1,Semi-Formal,9,Reject,No
C2268,28,Male,Masters,Project Manager,Tech,HR,Google Meet,09:00,12:45,33,Yes,Clear,4.64,5,4,85,4,7,135,10,1,1,1.91,Medium,0,Formal,6,Hold,No
C2269,23,Male,Masters,Software Engineer,Healthcare,Technical,Teams,10:30,14:45,26,No,Clear,10.0,9,0,31,3,6,159,1,1,7,2.63,Medium,0,Casual,9,Hold,Yes
C2270,27,Non-binary,Bachelors,Data Analyst,Finance,Final,Teams,15:30,14:45,50,Yes,Moderate,0.32,7,0,10,1,8,113,13,3,2,1.47,High,2,Semi-Formal,1,Proceed,Yes
C2271,28,Male,Masters,Data Analyst,Healthcare,Managerial,Teams,14:00,14:45,23,Yes,Moderate,9.68,1,4,92,3,2,111,3,5,4,4.15,Medium,2,Casual,1,Proceed,Yes
C2272,26,Male,Masters,UI/UX Designer,Tech,Managerial,Zoom,12:00,16:00,23,No,Moderate,1.92,1,2,92,8,3,139,14,4,3,4.15,Medium,1,Formal,4,Hold,No
C2273,24,Male,Masters,Project Manager,Consulting,HR,Zoom,12:00,12:45,33,No,Poor,9.79,0,2,73,2,2,121,17,9,6,2.03,Low,1,Casual,7,Proceed,No
C2274,34,Female,Bachelors,Project Manager,Healthcare,HR,Google Meet,09:00,11:00,34,Yes,Clear,4.55,7,4,64,6,7,144,17,4,3,2.06,Low,2,Casual,9,Proceed,No
C2275,28,Non-binary,Bachelors,Software Engineer,Tech,Managerial,Skype,10:30,16:00,54,Yes,Moderate,5.79,0,3,48,4,3,111,17,3,1,3.44,Medium,0,Casual,6,Proceed,Yes
C2276,34,Male,PhD,UI/UX Designer,Consulting,Managerial,Google Meet,10:30,14:45,53,Yes,Poor,9.07,9,1,83,2,3,146,14,8,8,3.44,Low,0,Formal,8,Proceed,No
